"1590","LTRPB","Liberty TripAdvisor Holdings, Inc.","http://www.nasdaq.com/symbol/ltrpb","Technology","EDP Services"
"1591","LPHI","Life Partners Holdings Inc","http://www.nasdaq.com/symbol/lphi","Finance","Life Insurance"
"1592","LPNT","LifePoint Hospitals, Inc.","http://www.nasdaq.com/symbol/lpnt","Health Care","Hospital/Nursing Management"
"1593","LCUT","Lifetime Brands, Inc.","http://www.nasdaq.com/symbol/lcut","Capital Goods","Industrial Machinery/Components"
"1594","LFVN","Lifevantage Corporation","http://www.nasdaq.com/symbol/lfvn","Health Care","Major Pharmaceuticals"
"1595","LWAY","Lifeway Foods, Inc.","http://www.nasdaq.com/symbol/lway","Consumer Non-Durables","Packaged Foods"
"1596","LGND","Ligand Pharmaceuticals Incorporated","http://www.nasdaq.com/symbol/lgnd","Health Care","Major Pharmaceuticals"
"1597","LTBR","Lightbridge Corporation","http://www.nasdaq.com/symbol/ltbr","Consumer Services","Professional Services"
"1598","LPTH","LightPath Technologies, Inc.","http://www.nasdaq.com/symbol/lpth","Technology","Semiconductors"
"1599","LLEX","Lilis Energy, Inc.","http://www.nasdaq.com/symbol/llex","Energy","Oil & Gas Production"
"1600","LIME","Lime Energy Co.","http://www.nasdaq.com/symbol/lime","Basic Industries","Engineering & Construction"
"1601","LLNW","Limelight Networks, Inc.","http://www.nasdaq.com/symbol/llnw","Miscellaneous","Business Services"
"1602","LMNR","Limoneira Co","http://www.nasdaq.com/symbol/lmnr","Consumer Non-Durables","Farming/Seeds/Milling"
"1603","LINC","Lincoln Educational Services Corporation","http://www.nasdaq.com/symbol/linc","Consumer Services","Other Consumer Services"
"1604","LECO","Lincoln Electric Holdings, Inc.","http://www.nasdaq.com/symbol/leco","Technology","Industrial Machinery/Components"
"1605","LLTC","Linear Technology Corporation","http://www.nasdaq.com/symbol/lltc","Technology","Semiconductors"
"1606","LNCO","Linn Co, LLC","http://www.nasdaq.com/symbol/lnco","Energy","Oil & Gas Production"
"1607","LINE","Linn Energy, LLC","http://www.nasdaq.com/symbol/line","Energy","Oil & Gas Production"
"1608","LIOX","Lionbridge Technologies, Inc.","http://www.nasdaq.com/symbol/liox","Miscellaneous","Business Services"
"1609","LPCN","Lipocine Inc.","http://www.nasdaq.com/symbol/lpcn","Health Care","Major Pharmaceuticals"
"1610","LIQD","Liquid Holdings Group, Inc.","http://www.nasdaq.com/symbol/liqd","Technology","Computer Software: Prepackaged Software"
"1611","LQDT","Liquidity Services, Inc.","http://www.nasdaq.com/symbol/lqdt","Miscellaneous","Business Services"
"1612","LFUS","Littelfuse, Inc.","http://www.nasdaq.com/symbol/lfus","Consumer Durables","Electrical Products"
"1613","LIVE","LiveDeal, Inc.","http://www.nasdaq.com/symbol/live","Technology","EDP Services"
"1614","LPSN","LivePerson, Inc.","http://www.nasdaq.com/symbol/lpsn","Technology","Computer Software: Prepackaged Software"
"1615","LKQ","LKQ Corporation","http://www.nasdaq.com/symbol/lkq","Consumer Services","Motor Vehicles"
"1616","LMIA","LMI Aerospace, Inc.","http://www.nasdaq.com/symbol/lmia","Capital Goods","Military/Government/Technical"
"1617","LNBB","LNB Bancorp, Inc.","http://www.nasdaq.com/symbol/lnbb","Finance","Major Banks"
"1618","LOCM","Local Corporation","http://www.nasdaq.com/symbol/locm","Miscellaneous","Business Services"
"1619","LOGI","Logitech International S.A.","http://www.nasdaq.com/symbol/logi","Technology","Computer peripheral equipment"
"1620","LOGM","LogMein, Inc.","http://www.nasdaq.com/symbol/logm","Technology","Computer Software: Prepackaged Software"
"1621","LOJN","LoJack Corporation","http://www.nasdaq.com/symbol/lojn","Consumer Durables","Telecommunications Equipment"
"1622","EVAR","Lombard Medical, Inc.","http://www.nasdaq.com/symbol/evar","Health Care","Medical/Dental Instruments"
"1623","LOOK","LookSmart, Ltd.","http://www.nasdaq.com/symbol/look","Technology","EDP Services"
"1624","LORL","Loral Space and Communications, Inc.","http://www.nasdaq.com/symbol/lorl","Technology","Radio And Television Broadcasting And Communications Equipment"
"1625","LABC","Louisiana Bancorp, Inc.","http://www.nasdaq.com/symbol/labc","Finance","Savings Institutions"
"1626","LOXO","Loxo Oncology, Inc.","http://www.nasdaq.com/symbol/loxo","Health Care","Major Pharmaceuticals"
"1627","LPTN","Lpath, Inc.","http://www.nasdaq.com/symbol/lptn","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"1628","LPLA","LPL Financial Holdings Inc.","http://www.nasdaq.com/symbol/lpla","Finance","Investment Bankers/Brokers/Service"
"1629","LRAD","LRAD Corporation","http://www.nasdaq.com/symbol/lrad","Consumer Non-Durables","Consumer Electronics/Appliances"
"1630","LYTS","LSI Industries Inc.","http://www.nasdaq.com/symbol/lyts","Consumer Durables","Building Products"
"1631","LULU","lululemon athletica inc.","http://www.nasdaq.com/symbol/lulu","Consumer Non-Durables","Apparel"
"1632","LMNS","Lumenis Ltd.","http://www.nasdaq.com/symbol/lmns","Health Care","Medical Specialities"
"1633","LMNX","Luminex Corporation","http://www.nasdaq.com/symbol/lmnx","Health Care","Medical/Dental Instruments"
"1634","LMOS","Lumos Networks Corp.","http://www.nasdaq.com/symbol/lmos","Public Utilities","Telecommunications Equipment"
"1635","LUNA","Luna Innovations Incorporated","http://www.nasdaq.com/symbol/luna","Health Care","Biotechnology: Commercial Physical & Biological Resarch"
"1636","MBTF","M B T Financial Corp","http://www.nasdaq.com/symbol/mbtf","Finance","Major Banks"
"1637","MTSI","M/A-COM Technology Solutions Holdings, Inc.","http://www.nasdaq.com/symbol/mtsi","Technology","Semiconductors"
"1638","MCBC","Macatawa Bank Corporation","http://www.nasdaq.com/symbol/mcbc","Finance","Major Banks"
"1639","MFNC","Mackinac Financial Corporation","http://www.nasdaq.com/symbol/mfnc","Finance","Major Banks"
"1640","MCUR","MACROCURE LTD.","http://www.nasdaq.com/symbol/mcur","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"1641","MGNX","MacroGenics, Inc.","http://www.nasdaq.com/symbol/mgnx","Health Care","Major Pharmaceuticals"
"1642","MCBK","Madison County Financial, Inc.","http://www.nasdaq.com/symbol/mcbk","Finance","Savings Institutions"
"1643","MAGS","Magal Security Systems Ltd.","http://www.nasdaq.com/symbol/mags","Consumer Durables","Telecommunications Equipment"
"1644","MGLN","Magellan Health, Inc.","http://www.nasdaq.com/symbol/mgln","Health Care","Hospital/Nursing Management"
"1645","MPET","Magellan Petroleum Corporation","http://www.nasdaq.com/symbol/mpet","Energy","Oil & Gas Production"
"1646","MGIC","Magic Software Enterprises Ltd.","http://www.nasdaq.com/symbol/mgic","Technology","Computer Software: Prepackaged Software"
"1647","CALL","magicJack VocalTec Ltd","http://www.nasdaq.com/symbol/call","Public Utilities","Telecommunications Equipment"
"1648","MNGA","MagneGas Corporation","http://www.nasdaq.com/symbol/mnga","Technology","Industrial Machinery/Components"
"1649","MAG","Magnetek, Inc.","http://www.nasdaq.com/symbol/mag","Capital Goods","Industrial Machinery/Components"
"1650","MGYR","Magyar Bancorp, Inc.","http://www.nasdaq.com/symbol/mgyr","Finance","Savings Institutions"
"1651","MHLD","Maiden Holdings, Ltd.","http://www.nasdaq.com/symbol/mhld","Finance","Property-Casualty Insurers"
"1652","MHLDO","Maiden Holdings, Ltd.","http://www.nasdaq.com/symbol/mhldo","Finance","Property-Casualty Insurers"
"1653","MSFG","MainSource Financial Group, Inc.","http://www.nasdaq.com/symbol/msfg","Finance","Major Banks"
"1654","COOL","Majesco Entertainment Company","http://www.nasdaq.com/symbol/cool","Technology","Computer Software: Prepackaged Software"
"1655","MMYT","MakeMyTrip Limited","http://www.nasdaq.com/symbol/mmyt","Consumer Services","Transportation Services"
"1656","MBUU","Malibu Boats, Inc.","http://www.nasdaq.com/symbol/mbuu","Capital Goods","Marine Transportation"
"1657","MLVF","Malvern Bancorp, Inc.","http://www.nasdaq.com/symbol/mlvf","Finance","Banks"
"1658","MAMS","MAM Software Group, Inc.","http://www.nasdaq.com/symbol/mams","Technology","Computer Software: Prepackaged Software"
"1659","MANH","Manhattan Associates, Inc.","http://www.nasdaq.com/symbol/manh","Technology","Computer Software: Prepackaged Software"
"1660","LOAN","Manhattan Bridge Capital, Inc","http://www.nasdaq.com/symbol/loan","Consumer Services","Real Estate Investment Trusts"
"1661","MNTX","Manitex International, Inc.","http://www.nasdaq.com/symbol/mntx","Technology","Industrial Machinery/Components"
"1662","MTEX","Mannatech, Incorporated","http://www.nasdaq.com/symbol/mtex","Consumer Durables","Specialty Chemicals"
"1663","MNKD","MannKind Corporation","http://www.nasdaq.com/symbol/mnkd","Health Care","Major Pharmaceuticals"
"1664","MANT","ManTech International Corporation","http://www.nasdaq.com/symbol/mant","Consumer Services","Other Consumer Services"
"1665","MARA","Marathon Patent Group, Inc.","http://www.nasdaq.com/symbol/mara","Miscellaneous","Multi-Sector Companies"
"1666","MCHX","Marchex, Inc.","http://www.nasdaq.com/symbol/mchx","Miscellaneous","Business Services"
"1667","MARPS","Marine Petroleum Trust","http://www.nasdaq.com/symbol/marps","Energy","Oil & Gas Production"
"1668","MRNS","Marinus Pharmaceuticals, Inc.","http://www.nasdaq.com/symbol/mrns","Health Care","Major Pharmaceuticals"
"1669","MKTX","MarketAxess Holdings, Inc.","http://www.nasdaq.com/symbol/mktx","Finance","Investment Bankers/Brokers/Service"
"1670","MKTO","Marketo, Inc.","http://www.nasdaq.com/symbol/mkto","Technology","Computer Software: Prepackaged Software"
"1671","MRKT","Markit Ltd.","http://www.nasdaq.com/symbol/mrkt","Finance","Investment Bankers/Brokers/Service"
"1672","MRLN","Marlin Business Services Corp.","http://www.nasdaq.com/symbol/mrln","Finance","Major Banks"
"1673","FISH","Marlin Midstream Partners, LP","http://www.nasdaq.com/symbol/fish","Public Utilities","Natural Gas Distribution"
"1674","MAR","Marriott International","http://www.nasdaq.com/symbol/mar","Consumer Services","Hotels/Resorts"
"1675","MBII","Marrone Bio Innovations, Inc.","http://www.nasdaq.com/symbol/mbii","Basic Industries","Agricultural Chemicals"
"1676","MRTN","Marten Transport, Ltd.","http://www.nasdaq.com/symbol/mrtn","Transportation","Trucking Freight/Courier Services"
"1677","MMLP","Martin Midstream Partners L.P.","http://www.nasdaq.com/symbol/mmlp","Energy","Oil Refining/Marketing"
"1678","MRVL","Marvell Technology Group Ltd.","http://www.nasdaq.com/symbol/mrvl","Technology","Semiconductors"
"1679","MASI","Masimo Corporation","http://www.nasdaq.com/symbol/masi","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"1680","MTLS","Materialise NV","http://www.nasdaq.com/symbol/mtls","Technology","Computer Software: Prepackaged Software"
"1681","MTRX","Matrix Service Company","http://www.nasdaq.com/symbol/mtrx","Basic Industries","Engineering & Construction"
"1682","MAT","Mattel, Inc.","http://www.nasdaq.com/symbol/mat","Consumer Non-Durables","Recreational Products/Toys"
"1683","MATR","Mattersight Corporation","http://www.nasdaq.com/symbol/matr","Consumer Services","Professional Services"
"1684","MATW","Matthews International Corporation","http://www.nasdaq.com/symbol/matw","Capital Goods","Metal Fabrications"
"1685","MFRM","Mattress Firm Holding Corp.","http://www.nasdaq.com/symbol/mfrm","Consumer Services","Other Specialty Stores"
"1686","MTSN","Mattson Technology, Inc.","http://www.nasdaq.com/symbol/mtsn","Technology","Industrial Machinery/Components"
"1687","MXIM","Maxim Integrated Products, Inc.","http://www.nasdaq.com/symbol/mxim","Technology","Semiconductors"
"1688","MXWL","Maxwell Technologies, Inc.","http://www.nasdaq.com/symbol/mxwl","Miscellaneous","Industrial Machinery/Components"
"1689","MZOR","Mazor Robotics Ltd.","http://www.nasdaq.com/symbol/mzor","Health Care","Medical/Dental Instruments"
"1690","MBFI","MB Financial Inc.","http://www.nasdaq.com/symbol/mbfi","Finance","Major Banks"
"1691","MBFIP","MB Financial Inc.","http://www.nasdaq.com/symbol/mbfip","Finance","Major Banks"
"1692","MCGC","MCG Capital Corporation","http://www.nasdaq.com/symbol/mcgc","n/a","n/a"
"1693","MGRC","McGrath RentCorp","http://www.nasdaq.com/symbol/mgrc","Technology","Diversified Commercial Services"
"1694","MDCA","MDC Partners Inc.","http://www.nasdaq.com/symbol/mdca","Technology","Advertising"
"1695","MCOX","Mecox Lane Limited","http://www.nasdaq.com/symbol/mcox","Consumer Non-Durables","Apparel"
"1696","TAXI","Medallion Financial Corp.","http://www.nasdaq.com/symbol/taxi","Finance","Finance: Consumer Services"
"1697","MDAS","MedAssets, Inc.","http://www.nasdaq.com/symbol/mdas","Technology","Computer Software: Prepackaged Software"
"1698","MTBC","Medical Transcription Billing, Corp.","http://www.nasdaq.com/symbol/mtbc","Technology","Computer Software: Prepackaged Software"
"1699","MNOV","MediciNova, Inc.","http://www.nasdaq.com/symbol/mnov","Health Care","Major Pharmaceuticals"
"1700","MDSO","Medidata Solutions, Inc.","http://www.nasdaq.com/symbol/mdso","Technology","Computer Software: Prepackaged Software"
"1701","MDVN","Medivation, Inc.","http://www.nasdaq.com/symbol/mdvn","Health Care","Major Pharmaceuticals"
"1702","MDWD","MediWound Ltd.","http://www.nasdaq.com/symbol/mdwd","Consumer Durables","Specialty Chemicals"
"1703","MDVXU","Medovex Corp.","http://www.nasdaq.com/symbol/mdvxu","n/a","n/a"
"1704","MEET","MeetMe, Inc.","http://www.nasdaq.com/symbol/meet","Consumer Services","Advertising"
"1705","MEIP","MEI Pharma, Inc.","http://www.nasdaq.com/symbol/meip","Health Care","Major Pharmaceuticals"
"1706","MELA","MELA Sciences, Inc","http://www.nasdaq.com/symbol/mela","Health Care","Medical/Dental Instruments"
"1707","MPEL","Melco Crown Entertainment Limited","http://www.nasdaq.com/symbol/mpel","Consumer Services","Hotels/Resorts"
"1708","MLNX","Mellanox Technologies, Ltd.","http://www.nasdaq.com/symbol/mlnx","Technology","Semiconductors"
"1709","MELR","Melrose Bancorp, Inc.","http://www.nasdaq.com/symbol/melr","Finance","Major Banks"
"1710","MEMP","Memorial Production Partners LP","http://www.nasdaq.com/symbol/memp","Energy","Oil & Gas Production"
"1711","MRD","Memorial Resource Development Corp.","http://www.nasdaq.com/symbol/mrd","Energy","Oil & Gas Production"
"1712","MENT","Mentor Graphics Corporation","http://www.nasdaq.com/symbol/ment","Technology","EDP Services"
"1713","MTSL","MER Telemanagement Solutions Ltd.","http://www.nasdaq.com/symbol/mtsl","Public Utilities","Telecommunications Equipment"
"1714","MELI","MercadoLibre, Inc.","http://www.nasdaq.com/symbol/meli","Miscellaneous","Business Services"
"1715","MBWM","Mercantile Bank Corporation","http://www.nasdaq.com/symbol/mbwm","Finance","Major Banks"
"1716","MERC","Mercer International Inc.","http://www.nasdaq.com/symbol/merc","Basic Industries","Paper"
"1717","MBVT","Merchants Bancshares, Inc.","http://www.nasdaq.com/symbol/mbvt","Finance","Major Banks"
"1718","MRCY","Mercury Systems Inc","http://www.nasdaq.com/symbol/mrcy","Capital Goods","Electrical Products"
"1719","MRGE","Merge Healthcare Incorporated.","http://www.nasdaq.com/symbol/mrge","Technology","EDP Services"
"1720","EBSB","Meridian Bancorp, Inc.","http://www.nasdaq.com/symbol/ebsb","Finance","Major Banks"
"1721","VIVO","Meridian Bioscience Inc.","http://www.nasdaq.com/symbol/vivo","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances"
"1722","MMSI","Merit Medical Systems, Inc.","http://www.nasdaq.com/symbol/mmsi","Health Care","Medical/Dental Instruments"
"1723","MACK","Merrimack Pharmaceuticals, Inc.","http://www.nasdaq.com/symbol/mack","Health Care","Major Pharmaceuticals"
"1724","MERU","Meru Networks, Inc.","http://www.nasdaq.com/symbol/meru","Technology","Computer Communications Equipment"
"1725","MSLI","Merus Labs International Inc.","http://www.nasdaq.com/symbol/msli","Health Care","Major Pharmaceuticals"
"1726","MLAB","Mesa Laboratories, Inc.","http://www.nasdaq.com/symbol/mlab","Capital Goods","Industrial Machinery/Components"
"1727","CASH","Meta Financial Group, Inc.","http://www.nasdaq.com/symbol/cash","Finance","Savings Institutions"
"1728","MBLX","Metabolix, Inc.","http://www.nasdaq.com/symbol/mblx","Basic Industries","Containers/Packaging"
"1729","MEOH","Methanex Corporation","http://www.nasdaq.com/symbol/meoh","Basic Industries","Major Chemicals"
"1730","MEIL","METHES ENERGIES INTERNATIONAL LTD","http://www.nasdaq.com/symbol/meil","Basic Industries","Major Chemicals"
"1731","MEILW","METHES ENERGIES INTERNATIONAL LTD","http://www.nasdaq.com/symbol/meilw","Basic Industries","Major Chemicals"
"1732","MEILZ","METHES ENERGIES INTERNATIONAL LTD","http://www.nasdaq.com/symbol/meilz","Basic Industries","Major Chemicals"
"1733","METR","Metro Bancorp, Inc","http://www.nasdaq.com/symbol/metr","Finance","Major Banks"
"1734","MFRI","MFRI, Inc.","http://www.nasdaq.com/symbol/mfri","Capital Goods","Pollution Control Equipment"
"1735","MGCD","MGC Diagnostics Corporation","http://www.nasdaq.com/symbol/mgcd","Health Care","Medical/Dental Instruments"
"1736","MGEE","MGE Energy Inc.","http://www.nasdaq.com/symbol/mgee","Energy","Electric Utilities: Central"
"1737","MGPI","MGP Ingredients, Inc.","http://www.nasdaq.com/symbol/mgpi","Consumer Non-Durables","Beverages (Production/Distribution)"
"1738","MCRL","Micrel, Incorporated","http://www.nasdaq.com/symbol/mcrl","Technology","Semiconductors"
"1739","MCHP","Microchip Technology Incorporated","http://www.nasdaq.com/symbol/mchp","Technology","Semiconductors"
"1740","MU","Micron Technology, Inc.","http://www.nasdaq.com/symbol/mu","Technology","Semiconductors"
"1741","MICT","Micronet Enertec Technologies, Inc.","http://www.nasdaq.com/symbol/mict","Capital Goods","Electrical Products"
"1742","MICTW","Micronet Enertec Technologies, Inc.","http://www.nasdaq.com/symbol/mictw","Capital Goods","Electrical Products"
"1743","MSCC","Microsemi Corporation","http://www.nasdaq.com/symbol/mscc","Technology","Semiconductors"
"1744","MSFT","Microsoft Corporation","http://www.nasdaq.com/symbol/msft","Technology","Computer Software: Prepackaged Software"
"1745","MSTR","MicroStrategy Incorporated","http://www.nasdaq.com/symbol/mstr","Technology","Computer Software: Prepackaged Software"
"1746","MVIS","Microvision, Inc.","http://www.nasdaq.com/symbol/mvis","Capital Goods","Industrial Machinery/Components"
"1747","MPB","Mid Penn Bancorp","http://www.nasdaq.com/symbol/mpb","Finance","Major Banks"
"1748","MCEP","Mid-Con Energy Partners, LP","http://www.nasdaq.com/symbol/mcep","Energy","Oil & Gas Production"
"1749","MBRG","Middleburg Financial Corporation","http://www.nasdaq.com/symbol/mbrg","Finance","Major Banks"
"1750","MBCN","Middlefield Banc Corp.","http://www.nasdaq.com/symbol/mbcn","Finance","Major Banks"
"1751","MSEX","Middlesex Water Company","http://www.nasdaq.com/symbol/msex","Public Utilities","Water Supply"
"1752","MOFG","MidWestOne Financial Group, Inc.","http://www.nasdaq.com/symbol/mofg","Finance","Major Banks"
"1753","MDXG","MiMedx Group, Inc","http://www.nasdaq.com/symbol/mdxg","Health Care","Medical/Dental Instruments"
"1754","MNDO","MIND C.T.I. Ltd.","http://www.nasdaq.com/symbol/mndo","Technology","EDP Services"
"1755","NERV","Minerva Neurosciences, Inc","http://www.nasdaq.com/symbol/nerv","Health Care","Major Pharmaceuticals"
"1756","MRTX","Mirati Therapeutics, Inc.","http://www.nasdaq.com/symbol/mrtx","Health Care","Major Pharmaceuticals"
"1757","MSON","MISONIX, Inc.","http://www.nasdaq.com/symbol/mson","Capital Goods","Medical Specialities"
"1758","MIND","Mitcham Industries, Inc.","http://www.nasdaq.com/symbol/mind","Technology","Diversified Commercial Services"
"1759","MITK","Mitek Systems, Inc.","http://www.nasdaq.com/symbol/mitk","Technology","Computer peripheral equipment"
"1760","MITL","Mitel Networks Corporation","http://www.nasdaq.com/symbol/mitl","Technology","Radio And Television Broadcasting And Communications Equipment"
"1761","MKSI","MKS Instruments, Inc.","http://www.nasdaq.com/symbol/mksi","Capital Goods","Industrial Machinery/Components"
"1762","MMAC","MMA Capital Management, LLC","http://www.nasdaq.com/symbol/mmac","Finance","Real Estate"
"1763","MINI","Mobile Mini, Inc.","http://www.nasdaq.com/symbol/mini","Capital Goods","Metal Fabrications"
"1764","MOBL","MobileIron, Inc.","http://www.nasdaq.com/symbol/mobl","Technology","Computer Software: Prepackaged Software"
"1765","MOCO","MOCON, Inc.","http://www.nasdaq.com/symbol/moco","Capital Goods","Industrial Machinery/Components"
"1766","MDSY","ModSys International Ltd.","http://www.nasdaq.com/symbol/mdsy","Technology","EDP Services"
"1767","MLNK","ModusLink Global Solutions, Inc","http://www.nasdaq.com/symbol/mlnk","Miscellaneous","Business Services"
"1768","MOKO","Moko Social Media Ltd.","http://www.nasdaq.com/symbol/moko","Technology","Computer Software: Programming, Data Processing"
"1769","MOLG","MOL Global, Inc.","http://www.nasdaq.com/symbol/molg","Miscellaneous","Business Services"
"1770","MNTA","Momenta Pharmaceuticals, Inc.","http://www.nasdaq.com/symbol/mnta","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"1771","MOMO","Momo Inc.","http://www.nasdaq.com/symbol/momo","Technology","Computer Software: Prepackaged Software"
"1772","MCRI","Monarch Casino & Resort, Inc.","http://www.nasdaq.com/symbol/mcri","Consumer Services","Hotels/Resorts"
"1773","MNRK","Monarch Financial Holdings, Inc.","http://www.nasdaq.com/symbol/mnrk","Finance","Major Banks"
"1774","MDLZ","Mondelez International, Inc.","http://www.nasdaq.com/symbol/mdlz","Consumer Non-Durables","Packaged Foods"
"1775","MGI","Moneygram International, Inc.","http://www.nasdaq.com/symbol/mgi","Miscellaneous","Business Services"
"1776","MPWR","Monolithic Power Systems, Inc.","http://www.nasdaq.com/symbol/mpwr","Technology","Semiconductors"
"1777","TYPE","Monotype Imaging Holdings Inc.","http://www.nasdaq.com/symbol/type","Technology","EDP Services"
"1778","MNRO","Monro Muffler Brake, Inc.","http://www.nasdaq.com/symbol/mnro","Consumer Services","Automotive Aftermarket"
"1779","MRCC","Monroe Capital Corporation","http://www.nasdaq.com/symbol/mrcc","n/a","n/a"
"1780","MNST","Monster Beverage Corporation","http://www.nasdaq.com/symbol/mnst","Consumer Non-Durables","Beverages (Production/Distribution)"
"1781","MHGC","Morgans Hotel Group Co.","http://www.nasdaq.com/symbol/mhgc","n/a","n/a"
"1782","MORN","Morningstar, Inc.","http://www.nasdaq.com/symbol/morn","Finance","Investment Managers"
"1783","MOSY","MoSys, Inc.","http://www.nasdaq.com/symbol/mosy","Technology","Semiconductors"
"1784","MPAA","Motorcar Parts of America, Inc.","http://www.nasdaq.com/symbol/mpaa","Capital Goods","Auto Parts:O.E.M."
"1785","MDM","Mountain Province Diamonds Inc.","http://www.nasdaq.com/symbol/mdm","Basic Industries","Precious Metals"
"1786","MRVC","MRV Communications, Inc.","http://www.nasdaq.com/symbol/mrvc","Technology","Semiconductors"
"1787","MSBF","MSB Financial Corp.","http://www.nasdaq.com/symbol/msbf","Finance","Savings Institutions"
"1788","MTSC","MTS Systems Corporation","http://www.nasdaq.com/symbol/mtsc","Capital Goods","Industrial Machinery/Components"
"1789","LABL","Multi-Color Corporation","http://www.nasdaq.com/symbol/labl","Miscellaneous","Publishing"
"1790","MFLX","Multi-Fineline Electronix, Inc.","http://www.nasdaq.com/symbol/mflx","Technology","Electrical Products"
"1791","MFSF","MutualFirst Financial Inc.","http://www.nasdaq.com/symbol/mfsf","Finance","Major Banks"
"1792","MWIV","MWI Veterinary Supply, Inc.","http://www.nasdaq.com/symbol/mwiv","Health Care","Medical Specialities"
"1793","MYL","Mylan Inc.","http://www.nasdaq.com/symbol/myl","Health Care","Major Pharmaceuticals"
"1794","MYOS","MYOS Corporation","http://www.nasdaq.com/symbol/myos","Health Care","Major Pharmaceuticals"
"1795","MYRG","MYR Group, Inc.","http://www.nasdaq.com/symbol/myrg","Basic Industries","Water Supply"
"1796","MYGN","Myriad Genetics, Inc.","http://www.nasdaq.com/symbol/mygn","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances"
"1797","NANO","Nanometrics Incorporated","http://www.nasdaq.com/symbol/nano","Capital Goods","Industrial Machinery/Components"
"1798","NSPH","Nanosphere, Inc.","http://www.nasdaq.com/symbol/nsph","Health Care","Medical/Dental Instruments"
"1799","NSTG","NanoString Technologies, Inc.","http://www.nasdaq.com/symbol/nstg","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"1800","NSSC","NAPCO Security Technologies, Inc.","http://www.nasdaq.com/symbol/nssc","Consumer Durables","Telecommunications Equipment"
"1801","NATH","Nathan&#39;s Famous, Inc.","http://www.nasdaq.com/symbol/nath","Consumer Services","Restaurants"
"1802","NAUH","National American University Holdings, Inc.","http://www.nasdaq.com/symbol/nauh","Consumer Services","Other Consumer Services"
"1803","NKSH","National Bankshares, Inc.","http://www.nasdaq.com/symbol/nksh","Finance","Major Banks"
"1804","FIZZ","National Beverage Corp.","http://www.nasdaq.com/symbol/fizz","Consumer Non-Durables","Beverages (Production/Distribution)"
"1805","NCMI","National CineMedia, Inc.","http://www.nasdaq.com/symbol/ncmi","Consumer Services","Advertising"
"1806","NGHC","National General Holdings Corp","http://www.nasdaq.com/symbol/nghc","Finance","Property-Casualty Insurers"
"1807","NGHCP","National General Holdings Corp","http://www.nasdaq.com/symbol/nghcp","Finance","Property-Casualty Insurers"
"1808","NATI","National Instruments Corporation","http://www.nasdaq.com/symbol/nati","Technology","Computer Software: Prepackaged Software"
"1809","NATL","National Interstate Corporation","http://www.nasdaq.com/symbol/natl","Finance","Property-Casualty Insurers"
"1810","NPBC","National Penn Bancshares, Inc.","http://www.nasdaq.com/symbol/npbc","Finance","Major Banks"
"1811","NRCIA","National Research Corporation","http://www.nasdaq.com/symbol/nrcia","Health Care","Biotechnology: Commercial Physical & Biological Resarch"
"1812","NRCIB","National Research Corporation","http://www.nasdaq.com/symbol/nrcib","Health Care","Biotechnology: Commercial Physical & Biological Resarch"
"1813","NSEC","National Security Group, Inc.","http://www.nasdaq.com/symbol/nsec","Finance","Life Insurance"
"1814","NWLI","National Western Life Insurance Company","http://www.nasdaq.com/symbol/nwli","Finance","Life Insurance"
"1815","NAII","Natural Alternatives International, Inc.","http://www.nasdaq.com/symbol/naii","Consumer Durables","Specialty Chemicals"
"1816","NATR","Nature&#39;s Sunshine Products, Inc.","http://www.nasdaq.com/symbol/natr","Health Care","Major Pharmaceuticals"
"1817","BABY","Natus Medical Incorporated","http://www.nasdaq.com/symbol/baby","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"1818","NVSL","Naugatuck Valley Financial Corporation","http://www.nasdaq.com/symbol/nvsl","Finance","Savings Institutions"
"1819","NAVI","Navient Corporation","http://www.nasdaq.com/symbol/navi","Finance","Investment Bankers/Brokers/Service"
"1820","NBTF","NB&T FINANCIAL GROUP INC","http://www.nasdaq.com/symbol/nbtf","Finance","Commercial Banks"
"1821","NBTB","NBT Bancorp Inc.","http://www.nasdaq.com/symbol/nbtb","Finance","Major Banks"
"1822","NCIT","NCI, Inc.","http://www.nasdaq.com/symbol/ncit","Technology","EDP Services"
"1823","NKTR","Nektar Therapeutics","http://www.nasdaq.com/symbol/nktr","Health Care","Major Pharmaceuticals"
"1824","NEOG","Neogen Corporation","http://www.nasdaq.com/symbol/neog","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances"
"1825","NEO","NeoGenomics, Inc.","http://www.nasdaq.com/symbol/neo","Health Care","Precision Instruments"
"1826","NEON","Neonode Inc.","http://www.nasdaq.com/symbol/neon","Capital Goods","Industrial Machinery/Components"
"1827","NBS","Neostem, Inc.","http://www.nasdaq.com/symbol/nbs","Health Care","Hospital/Nursing Management"
"1828","NEOT","Neothetics, Inc.","http://www.nasdaq.com/symbol/neot","Health Care","Major Pharmaceuticals"
